Activity ID,Activity Date,Activity Name,Activity Type,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Moving Time,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Max Cadence,Average Cadence,Average Heart Rate,Average Watts,Calories,Average Temperature,Total Work,Perceived Exertion,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Grade Adjusted Distance,Average Elapsed Speed,Dirt Distance,Total Steps,Maximum Power 5s,Maximum Power 10s,Maximum Power 30s,Maximum Power 1.0min,Maximum Power 5.0min,Maximum Power 10.0min,Maximum Power 20.0min,Maximum Power 30.0min,Maximum Power 1.0 hr,Maximum Power 1.5 hr,Maximum Power 2.0 hr
3359508274,"27 Apr 2020, 01:31:56",Lunch Ride,Ride,7292,54.74,135.0,23.0,FALSE,Scultura 5000,activities/3589993876.csv.gz,80.0,8.0,7201.0,9.600000381469730,7.610000133514400,26.0,34.0,-9.399999618530270,8.199999809265140,5.300000190734860,0.0211906973272562,148.0,70.37680053710940,114.0,146.68392944335900,275.0,15.0,1069742.0,,152.0,7293.0,,,,,,,309.8,260.8,217.8,203.7,175.8,171.4,167.1,162.6,156.1,150.9,0.0
3368767553,"28 Apr 2020, 23:32:19",Morning Ride,Ride,7338,53.46,139.0,24.0,FALSE,Scultura 5000,activities/3599758486.csv.gz,80.0,8.0,7212.0,10.199999809265100,7.389999866485600,61.0,56.0,33.20000076293950,45.0,4.099999904632570,0.0179571490734815,134.0,71.88182830810550,114.0,149.37478637695300,368.0,20.0,1088259.0,,158.0,7329.0,,,,,,,343.8,278.0,231.9,221.7,194.8,178.0,170.9,169.3,163.9,157.5,149.6
3373502096,"30 Apr 2020, 00:34:25",Morning Ride,Ride,5572,43.05,145.0,27.0,FALSE,Scultura 5000,activities/3604712656.csv.gz,80.0,8.0,5476.0,10.199999809265100,7.848999977111820,37.0,42.0,69.5999984741211,76.5999984741211,4.0,0.0083624273538589,129.0,71.99870300292970,125.0,168.98080444335900,709.0,11.0,932550.0,,174.0,5573.0,,,,,,,512.2,373.8,245.8,232.4,194.5,184.6,182.3,181.1,177.8,170.5,0.0
3382893029,"2 May 2020, 00:51:52",Morning Ride,Ride,13982,100.12,142.0,52.0,FALSE,Scultura 5000,activities/3614584481.csv.gz,80.0,8.0,13845.0,10.0,7.230000019073490,232.0,241.0,52.400001525878900,64.19999694824220,5.5,-0.0075906254351139,135.0,69.00963592529300,119.0,154.13133239746100,768.0,12.0,2149093.0,,161.0,13983.0,,,,,,,363.0,289.1,244.5,231.1,191.5,185.2,181.1,179.0,172.5,171.4,168.4
3394692488,"4 May 2020, 02:36:45",Lunch Ride,Ride,6804,53.4,142.0,29.0,FALSE,Scultura 5000,activities/3627026660.csv.gz,80.0,8.0,6758.0,10.100000381469700,7.906000137329100,22.0,33.0,58.59999847412110,66.0,8.0,0.0074903140775859,146.0,72.77388763427730,122.0,169.67575073242200,636.0,12.0,1155660.0,,175.0,6805.0,,,,,,,472.0,358.7,261.0,247.7,200.0,195.1,192.8,189.3,181.2,177.6,0.0
3405249082,"6 May 2020, 00:49:27",Morning Ride,Ride,7073,53.38,140.0,28.0,FALSE,Scultura 5000,activities/3638110825.csv.gz,80.0,8.0,6959.0,11.300000190734900,7.6620001792907700,87.0,73.0,-8.600000381469730,8.0,3.5999999046325700,0.0232275854796171,156.0,71.14110565185550,119.0,162.77597045898400,514.0,17.0,1140991.0,,170.0,7074.0,,,,,,,392.0,319.0,260.7,249.2,203.1,188.3,182.4,178.7,176.4,171.0,0.0
3427932427,"9 May 2020, 03:22:58",Afternoon Ride,Ride,14059,100.19,138.0,51.0,FALSE,Scultura 5000,activities/3661725889.csv.gz,80.0,8.0,13984.0,9.100000381469730,7.160999774932860,157.0,182.0,-23.0,9.800000190734860,8.399999618530270,-0.0291448291391134,144.0,67.65094757080080,119.0,160.42315673828100,755.0,13.0,2242131.0,,166.0,14060.0,,,,,,,370.6,290.0,259.2,249.8,205.8,183.6,178.9,177.0,171.8,170.1,168.7
3427936637,"8 May 2020, 01:28:54",Lunch Ride,Ride,5724,43.08,139.0,24.0,FALSE,Scultura 5000,activities/3661730635.csv.gz,80.0,8.0,5639.0,11.100000381469700,7.644000053405760,60.0,49.0,-31.399999618530300,-17.0,3.5,0.0269222110509872,112.0,69.65365600585940,121.0,155.82054138183600,522.0,18.0,881515.0,,164.0,5725.0,,,,,,,406.4,323.5,233.9,219.1,198.3,178.8,172.9,172.0,168.7,159.3,0.0
3433973806,"11 May 2020, 04:45:50",Afternoon Ride,Ride,7112,53.33,132.0,22.0,FALSE,Scultura 5000,activities/3668090153.csv.gz,80.0,8.0,7005.0,9.300000190734860,7.607999801635740,2.0,1.0,13.800000190734900,17.799999237060500,5.5,0.001500000944361,135.0,70.37073516845700,112.0,160.94801330566400,259.0,12.0,1124524.0,,165.0,7113.0,,,,,,,387.6,308.7,239.8,211.0,183.6,173.8,171.9,171.3,169.7,167.3,0.0
3447279116,"13 May 2020, 03:56:28",Afternoon Ride,Ride,6905,53.4,141.0,30.0,FALSE,Scultura 5000,activities/3682043426.csv.gz,80.0,8.0,6857.0,10.100000381469700,7.785999774932860,4.0,7.0,51.400001525878900,60.400001525878900,2.900000095367430,-0.0078649623319506,136.0,70.36483001708980,123.0,174.35409545898400,688.0,12.0,1194148.0,,179.0,6906.0,,,,,,,334.0,285.4,244.4,222.8,201.5,195.1,190.0,187.6,183.8,181.2,0.0
3447775356,"14 May 2020, 00:44:11",Morning Ride,Ride,6393,53.34,154.0,69.0,FALSE,Scultura 5000,activities/3682570255.csv.gz,80.0,8.0,6302.0,10.0,8.472999572753910,12.0,2.0,28.200000762939500,39.0,1.899999976158140,0.0157458465546369,137.0,70.62313079833980,135.0,200.88926696777300,1241.0,11.0,1262616.0,,207.0,6394.0,,,,,,,406.6,323.4,279.6,261.5,235.6,231.9,229.5,226.3,217.8,210.2,0.0
3459754205,"16 May 2020, 00:29:10",Morning Ride,Ride,14347,105.02,136.0,46.0,FALSE,Scultura 5000,activities/3695151485.csv.gz,80.0,8.0,14156.0,9.600000381469730,7.386000156402590,21.0,2.0,13.0,32.20000076293950,3.5,0.0142820281907916,149.0,68.41987609863280,113.0,155.02699279785200,557.0,15.0,2191376.0,,161.0,14348.0,,,,,,,398.8,296.3,231.8,218.2,197.2,184.4,181.8,180.2,174.3,168.8,162.3
3470027722,"18 May 2020, 04:35:36",Afternoon Ride,Ride,6757,53.4,145.0,27.0,FALSE,Scultura 5000,activities/3706027596.csv.gz,80.0,8.0,6581.0,10.399999618530300,8.116999626159670,12.0,9.0,13.399999618530300,21.399999618530300,4.099999904632570,0.0071158115752041,141.0,72.17510986328130,121.0,176.29312133789100,537.0,15.0,1157404.0,,182.0,6758.0,,,,,,,483.8,328.5,256.1,241.4,210.9,197.4,192.0,190.6,188.2,185.2,0.0
3485514884,"20 May 2020, 04:57:24",Afternoon Ride,Ride,6888,53.27,136.0,24.0,FALSE,Scultura 5000,activities/3722246451.csv.gz,80.0,8.0,6832.0,10.399999618530300,7.800000190734860,12.0,7.0,18.399999618530300,27.399999618530300,2.900000095367430,0.0075076767243444,150.0,72.67768859863280,118.0,167.56451416015600,390.0,12.0,1139882.0,,172.0,6889.0,,,,,,,342.2,277.7,240.1,225.6,201.4,186.8,180.6,179.5,178.2,173.4,0.0
3493097782,"22 May 2020, 01:08:38",Lunch Ride,Ride,5170,43.1,144.0,39.0,FALSE,Scultura 5000,activities/3730253293.csv.gz,,8.0,5111.0,11.300000190734900,8.43379020690918,7.0,0.0,8.0,17.0,1.7999999523162800,0.0143834492191672,101.0,71.13267517089840,130.468994140625,199.1244354248050,939.0,11.0,1015739.0,,204.0,5171.0,,,,,,,406.2,348.0,262.1,250.3,219.7,214.5,213.3,211.4,209.5,0.0,0.0
3507265967,"25 May 2020, 00:49:37",Morning Ride,Ride,6661,53.43,146.0,43.0,FALSE,Scultura 5000,activities/3745317340.csv.gz,,8.0,6508.0,11.300000190734900,8.210326194763180,12.0,1.0,6.0,20.0,5.400000095367430,0.0213352106511592,143.0,71.80995178222660,129.1456298828130,183.3449859619140,1115.0,11.0,1187619.0,,189.0,6662.0,,,,,,,411.2,324.8,268.1,248.7,214.5,201.2,197.6,195.8,193.5,191.8,0.0
3518305878,"26 May 2020, 23:49:40",Morning Ride,Ride,6340,50.3,143.0,30.0,FALSE,Scultura 5000,activities/3756946196.csv.gz,,8.0,6173.0,10.600000381469700,8.14908504486084,15.0,5.0,10.800000190734900,21.600000381469700,4.0,0.016300793737173,130.0,72.16584014892580,124.94248962402300,176.59193420410200,792.0,12.0,1090499.0,,182.0,6341.0,,,,,,,419.2,370.2,262.3,239.1,209.2,192.3,190.3,188.9,186.1,182.4,0.0
3529983361,"29 May 2020, 03:08:22",Afternoon Ride,Ride,5962,48.24,149.0,38.0,FALSE,Scultura 5000,activities/3769188032.csv.gz,,8.0,5765.0,11.699999809265100,8.368239402771000,14.0,5.0,-3.400000095367430,8.600000381469730,8.0,0.0174118895083665,135.0,73.7995376586914,129.12278747558600,179.61862182617200,977.0,14.0,1029423.0,,185.0,5963.0,,,,,,,382.6,333.2,298.3,261.1,207.5,198.1,193.2,191.6,188.5,185.5,0.0
3534316563,"30 May 2020, 02:39:18",Lunch Ride,Ride,14759,105.32,144.0,51.0,FALSE,Scultura 5000,activities/3773767507.csv.gz,,8.0,14622.0,9.800000190734860,7.203132152557370,88.0,50.0,15.600000381469700,54.59999847412110,6.900000095367430,0.0343700684607028,146.0,72.52442169189450,114.53323364257800,148.99786376953100,708.0,14.0,2160955.0,,159.0,14760.0,,,,,,,402.4,338.2,277.3,253.8,222.2,187.8,181.0,179.4,166.1,161.3,157.3
3545148767,"1 Jun 2020, 00:01:56",Morning Ride,Ride,7020,53.4,142.0,27.0,FALSE,Scultura 5000,activities/3785364651.csv.gz,,8.0,6918.0,10.5,7.719485282897950,5.0,7.0,-40.20000076293950,-31.799999237060500,5.300000190734860,-0.0108607318252325,137.0,73.38184356689450,119.70050811767600,169.6461181640630,486.0,8.0,1167864.0,,174.0,7021.0,,,,,,,411.0,305.5,264.8,247.6,200.3,184.1,181.0,179.5,178.8,176.4,0.0
3582220330,"8 Jun 2020, 04:07:25",Afternoon Ride,Ride,6367,53.37,155.0,78.0,FALSE,Scultura 5000,activities/3824529322.csv.gz,,8.0,6345.0,10.899999618530300,8.412214279174810,2.0,4.0,34.400001525878900,40.59999847412110,2.5,-0.0044964449480175,125.0,71.30831909179690,137.90953063964800,184.85487365722700,1385.0,9.0,1163729.0,,190.0,6368.0,,,,,,,461.8,385.7,283.6,262.1,204.0,198.7,196.6,195.2,192.3,192.1,0.0
3582221160,"6 Jun 2020, 02:05:12",Lunch Ride,Ride,9013,74.06,155.0,75.0,FALSE,Scultura 5000,activities/3824530136.csv.gz,,8.0,8694.0,10.699999809265100,8.519150733947750,35.0,0.0,23.600000381469700,62.79999923706060,5.400000095367430,0.0529261268675327,134.0,71.85521697998050,133.28012084960900,195.6765899658200,1682.0,10.0,1696780.0,,198.0,9014.0,,,,,,,377.2,346.7,280.4,254.9,226.3,214.8,211.4,209.9,207.1,204.6,202.4
3605557972,"13 Jun 2020, 00:45:01",Morning Ride,Ride,13250,110.47,153.0,134.0,FALSE,Scultura 5000,activities/3849131532.csv.gz,,8.0,13130.0,10.699999809265100,8.41392993927002,50.0,13.0,29.799999237060500,68.80000305175780,7.300000190734860,0.0318624414503574,128.0,73.43602752685550,135.39060974121100,185.7683258056640,2428.0,11.0,2427802.0,,191.0,13251.0,,,,,,,452.2,380.1,266.9,252.3,227.1,206.1,200.4,198.4,196.4,196.4,195.5
3616955043,"15 Jun 2020, 04:03:40",Afternoon Ride,Ride,6582,53.36,142.0,33.0,FALSE,Scultura 5000,activities/3861281094.csv.gz,,8.0,6543.0,11.399999618530300,8.155815124511720,4.0,8.0,21.799999237060500,29.799999237060500,3.799999952316280,-0.0082453358918428,138.0,74.04322052001950,125.55337524414100,169.73619079589800,1103.0,15.0,1102693.0,,175.0,6583.0,,,,,,,347.0,284.0,248.0,229.7,202.3,185.8,180.4,178.2,176.4,175.0,0.0
3626904612,"17 Jun 2020, 01:02:35",Lunch Ride,Ride,6554,53.39,147.0,36.0,FALSE,Scultura 5000,activities/3871887155.csv.gz,,8.0,6433.0,12.5,8.300093650817870,8.0,0.0,44.400001525878900,53.20000076293950,2.0,0.0108625423163175,125.0,72.51069641113280,126.92940521240200,173.8067169189450,1115.0,11.0,1115000.0,,178.0,6555.0,,,,,,,366.2,290.9,249.0,222.5,206.1,201.7,196.3,193.1,187.6,181.4,0.0
3709847164,"20 Jun 2020, 01:34:47",Lunch Ride,Ride,5461,42.39,141.0,23.0,FALSE,Scultura 5000,activities/3961874634.csv.gz,,8.0,5423.0,9.800000190734860,7.817978858947750,13.0,3.0,14.199999809265100,27.399999618530300,11.100000381469700,0.0245300959795713,126.0,72.80491638183590,121.33722686767600,155.82044982910200,942.1909790039060,14.0,840852.0,,161.0,5462.0,,,,,,,393.2,338.2,248.7,225.9,186.5,171.9,163.7,163.3,161.4,155.7,0.0
3710120865,"27 Jun 2020, 00:57:16",Morning Ride,Ride,6137,53.21,149.0,58.0,FALSE,Scultura 5000,activities/3962188539.csv.gz,,8.0,6081.0,10.5,8.751455307006840,10.0,1.0,-3.5999999046325700,6.400000095367430,2.0999999046325700,0.0154084367677569,127.0,73.22017669677730,133.1559295654300,192.0709686279300,1166.0,9.0,1165728.0,,196.0,6138.0,,,,,,,387.0,316.2,264.2,247.1,216.7,212.4,209.7,206.7,203.3,198.4,0.0
3725130162,"7 Jul 2020, 04:12:00",Afternoon Ride,Ride,6312,53.34,146.0,57.0,FALSE,Scultura 5000,activities/3978551069.csv.gz,,8.0,6166.0,10.100000381469700,8.651573181152340,2.0,0.0,12.199999809265100,16.799999237060500,2.0,-0.0007498275372199,141.0,80.42015838623050,133.978271484375,177.34397888183600,1093.0,8.0,1092649.0,,181.0,6313.0,,,,,,,425.2,356.8,244.5,224.0,203.1,198.0,189.1,187.8,184.2,183.3,0.0
3734955821,"9 Jul 2020, 02:38:02",Lunch Ride,Ride,6179,53.41,142.0,33.0,FALSE,Scultura 5000,activities/3989273785.csv.gz,,8.0,6071.0,13.199999809265100,8.797479629516600,13.0,5.0,5.0,13.600000381469700,3.0999999046325700,0.0082382345572113,147.0,77.10665893554690,126.56143951416000,174.697509765625,1059.0,14.0,1058547.0,,178.0,6180.0,,,,,,,403.2,326.7,267.4,231.6,199.7,186.9,183.8,181.4,179.9,178.6,0.0
3743817453,"11 Jul 2020, 02:55:55",Lunch Ride,Ride,7541,63.74,146.0,53.0,FALSE,Scultura 5000,activities/3999147159.csv.gz,,8.0,7364.0,10.600000381469700,8.655744552612310,9.0,1.0,11.800000190734900,21.0,2.299999952316280,0.0081580271944403,129.0,72.56536102294920,129.8204803466800,182.17857360839800,1339.0,7.0,1338996.0,,186.0,7542.0,,,,,,,592.8,508.9,322.8,249.6,210.8,203.3,198.0,195.6,194.0,191.3,184.7
3758711223,"13 Jul 2020, 23:26:10",Morning Ride,Ride,6470,53.38,144.0,37.0,FALSE,Scultura 5000,activities/4015834223.csv.gz,,8.0,6320.0,11.0,8.446123123168950,5.0,0.0,46.0,55.59999847412110,6.300000190734860,0.0134883243590593,140.0,75.18449401855470,127.2244110107420,171.10409545898400,1076.0,10.0,1075130.0,,176.0,6471.0,,,,,,,475.2,420.4,258.2,239.8,201.7,187.6,186.2,184.4,179.9,176.8,0.0
3768986565,"16 Jul 2020, 00:54:58",Morning Ride,Ride,6170,53.34,152.0,46.0,FALSE,Scultura 5000,activities/4027299050.csv.gz,,8.0,6125.0,10.800000190734900,8.70875072479248,14.0,3.0,58.400001525878900,69.4000015258789,6.300000190734860,0.0138729801401495,136.0,76.65206909179690,131.01260375976600,186.2297821044920,1135.0,6.0,1135135.0,,190.0,6171.0,,,,,,,474.6,351.1,303.3,275.9,214.5,202.2,198.3,198.5,194.6,192.1,0.0
4204436206,"17 Oct 2020, 00:37:05",Lunch Ride,Ride,6967,62.35,145.0,40.0,FALSE,Scultura 5000,activities/4498226628.csv.gz,,8.0,6967.0,11.300000190734900,8.94996452331543,5.0,2.0,19.399999618530300,26.399999618530300,3.0999999046325700,0.0051319552585482,138.0,78.38731384277340,129.02468872070300,199.00689697265600,1383.0,16.0,1383102.0,,202.0,6968.0,,,,,,,406.8,356.1,293.1,275.9,220.4,209.2,205.4,204.8,203.1,201.6,0.0
7057073739,"28 Apr 2022, 21:49:44",Morning Run,Run,4127,12.77,178.0,78.0,FALSE,,activities/7511868053.csv.gz,,,4101.0,3.891992092132570,3.1151766777038600,67.19998931884770,76.39999389648440,-45.400001525878900,-28.600000381469700,15.384381294250500,-0.0720137432217598,86.0,83.71324920654300,147.54495239257800,231.69178771972700,1171.7431640625,,,,233.0,4128.0,,,12887.2998046875,3.0955512523651100,0.0,,300.8,296.8,271.9,259.4,247.5,242.9,241.5,239.5,235.6,0.0,0.0
7067754767,"1 May 2022, 00:11:03",Morning Run,Run,7723,24.63,173.0,185.0,FALSE,,activities/7523482307.csv.gz,,,7689.0,4.351953029632570,3.2034008502960200,110.39998626709000,100.39998626709000,-89.5999984741211,-72.19999694824220,17.175634384155300,0.0405993275344371,87.0,83.88848876953130,151.21804809570300,269.4206848144530,2262.874755859380,,,,271.0,7724.0,,,24888.0,3.189298152923580,0.0,,378.8,376.5,343.7,326.4,316.3,315.0,297.3,291.1,280.1,275.8,272.1
7073448977,"1 May 2022, 23:04:26",Morning Run,Run,4202,12.51,182.0,255.0,FALSE,,activities/7529709708.csv.gz,,,4198.0,3.794043064117430,2.9800546169281000,51.15445327758790,48.75445175170900,7.099999904632570,18.700000762939500,16.128982543945300,0.0191842392086982,86.0,84.1061019897461,176.33944702148400,250.36471557617200,1145.5758056640600,,,,251.0,4203.0,,,12599.5,2.97721791267395,179.10000610351600,,346.0,342.0,300.0,282.7,267.1,262.4,261.1,258.3,253.2,0.0,0.0
7083686840,"3 May 2022, 20:34:15",Morning Run,Run,4086,12.72,188.0,276.0,FALSE,,activities/7540825061.csv.gz,,,4074.0,4.10400390625,3.123507499694820,60.01872253417970,59.3187255859375,6.400000095367430,20.399999618530300,48.82154846191410,0.0055009089410305,87.0,83.98599243164060,181.58311462402300,259.66070556640600,1171.443115234380,,,,260.0,4087.0,,,12884.0,3.114334344863890,182.6000061035160,,328.6,326.0,302.3,287.4,275.5,270.9,269.0,267.2,263.4,0.0,0.0
7094718079,"5 May 2022, 21:44:27",Morning Run,Run,4290,13.09,184.0,241.0,FALSE,,activities/7552770129.csv.gz,,,4261.0,3.802148342132570,3.0736002922058100,134.98150634765600,135.38150024414100,8.0,43.29999923706060,31.98493385314940,-0.0030542253516614,87.0,83.82084655761720,174.63145446777300,255.74249267578100,1212.1400146484400,,,,256.0,4291.0,,,13331.599609375,3.0528228282928500,11378.900390625,,322.0,320.9,315.3,306.2,271.2,269.9,263.9,264.2,258.8,0.0,0.0
7105588400,"8 May 2022, 00:15:40",Morning Run,Run,8991,27.44,192.0,333.0,FALSE,,activities/7564645080.csv.gz,,,8991.0,12.5361328125,3.0523900985717800,105.0,119.0,7.800000190734860,22.200000762939500,44.52190780639650,0.0167613830417394,88.0,84.1553726196289,162.5995635986330,246.5941162109380,2470.0,,2215564.0,,247.0,8991.0,,,27633.69921875,3.0523900985717800,1247.5,,343.4,339.9,303.6,282.1,266.6,262.2,258.8,256.8,256.1,253.0,249.9
7111115130,"8 May 2022, 22:40:10",Morning Run,Run,4178,12.77,194.0,85.0,FALSE,,activities/7570690077.csv.gz,,,4177.0,12.438000679016100,3.057103157043460,59.0,63.0,-9.0,2.400000095367430,10.914048194885300,0.015662295743823,87.0,84.08709716796880,143.9497833251950,245.84109497070300,969.0,,1025184.0,,247.0,4178.0,,,12870.900390625,3.0563714504241900,509.8999938964840,,324.4,322.3,296.4,282.9,268.4,261.6,257.2,254.4,249.8,0.0,0.0
7116483053,"9 May 2022, 23:11:34",Morning Ride,Ride,7238,60.1,154.0,54.0,FALSE,Scultura 5000,activities/7576528224.csv.gz,,8.0,6889.0,10.635937690734900,8.724905967712400,9.0,13.0,-35.79999923706060,-28.200000762939500,3.902416706085210,-0.0036602090112864,127.0,74.26210021972660,124.80127716064500,200.49301147460900,1387.0,10.0,1387215.0,,203.0,7239.0,,,,8.304210662841800,0.0,,437.2,380.6,278.6,251.0,227.2,221.5,219.4,216.6,214.7,212.1,0.0
7121828939,"10 May 2022, 21:16:46",Morning Run,Run,4071,13.1,193.0,160.0,FALSE,,activities/7582305301.csv.gz,,,4071.0,13.341998100280800,3.217968463897710,59.0,62.0,3.0,14.199999809265100,31.516849517822300,0.0,88.0,84.23575592041020,164.7667694091800,257.7174072265630,1115.0,,1048250.0,,258.0,4071.0,,,13190.099609375,3.217968463897710,526.5999755859380,,355.4,350.1,313.6,295.9,276.7,272.4,271.1,269.1,261.5,0.0,0.0
7128178048,"12 May 2022, 00:29:08",Morning Ride,Ride,7406,60.97,158.0,58.0,FALSE,Scultura 5000,activities/7589155674.csv.gz,,8.0,7374.0,15.976000785827600,8.268844604492190,9.0,5.0,19.799999237060500,43.20000076293950,7.160820960998540,0.0285365376621484,141.0,70.74806213378910,128.5944366455080,175.14898681640600,1284.0,14.0,1283860.0,,180.0,7392.0,,,,8.233116149902340,0.0,,279.8,254.4,230.3,224.7,200.7,195.4,189.8,186.8,184.1,183.2,177.0
7143969268,"14 May 2022, 23:24:23",Morning Run,Run,10066,28.87,210.0,528.0,FALSE,,activities/7606361275.csv.gz,,,9936.0,3.658007860183720,2.9062752723693800,153.2186279296880,148.5186309814450,6.099999904632570,40.70000076293950,49.52316284179690,0.0162760689854621,87.0,83.44532775878910,172.11639404296900,241.10531616210900,2657.359375,,,,240.0,10067.0,,,29226.69921875,2.868741273880010,1334.800048828130,,326.6,318.9,292.6,272.0,259.2,253.6,251.1,250.7,248.9,247.6,244.4
7150641096,"16 May 2022, 05:44:24",Afternoon Run,Run,4495,12.91,184.0,219.0,FALSE,,activities/7613719243.csv.gz,,,4309.0,3.678027391433720,2.9960317611694300,136.01490783691400,137.81491088867200,8.899999618530270,43.29999923706060,29.897809982299800,-0.0139427874237298,87.0,83.72480010986330,169.1242218017580,248.7497100830080,1193.582763671880,,,,245.0,4496.0,,,13127.5,2.8720579147338900,11284.900390625,,304.2,302.8,299.3,292.2,261.5,257.0,253.4,254.0,251.1,0.0,0.0
7166116734,"18 May 2022, 22:38:08",Morning Run,Run,4052,12.73,198.0,267.0,FALSE,,activities/7630468903.csv.gz,,,4049.0,3.891992092132570,3.1446456909179700,55.46113967895510,52.66114044189450,4.300000190734860,18.700000762939500,20.572450637817400,0.0219906736165285,87.0,84.30763244628910,180.41452026367200,259.1652526855470,1167.9244384765600,,,,259.0,4053.0,,,12845.2998046875,3.142317295074460,553.7999877929690,,346.6,343.6,313.8,292.4,273.7,270.7,268.6,266.7,262.1,0.0,0.0
7171668081,"20 May 2022, 00:11:42",Morning Run,Run,4060,12.36,185.0,264.0,FALSE,,activities/7636492725.csv.gz,,,4052.0,3.764062404632570,3.050671339035030,58.07149124145510,51.77148818969730,3.299999952316280,18.700000762939500,21.495332717895500,0.0509654283523559,87.0,84.10836791992190,178.93460083007800,251.7339630126950,1135.55615234375,,,,252.0,4061.0,,,12489.2998046875,3.0446600914001500,528.2000122070310,,341.0,334.2,293.5,283.2,267.1,262.2,260.3,258.2,254.0,0.0,0.0
7176560137,"21 May 2022, 00:53:33",Morning Ride,Ride,13632,100.03,150.0,38.0,FALSE,Scultura 5000,activities/7641826949.csv.gz,,8.0,12981.0,12.224218368530300,7.705918788909910,175.0,188.0,3.0,41.59999847412110,9.68962860107422,0.0167948715388774,157.0,70.45404052734380,104.56505584716800,169.60435485839800,2178.0,11.0,2171994.0,,173.0,13633.0,,,,7.337920188903810,9.0,,390.8,352.9,293.7,269.2,205.4,192.6,186.0,183.9,178.6,177.9,173.8
7181784375,"21 May 2022, 23:38:56",Morning Run,Run,7966,24.01,186.0,516.0,FALSE,,activities/7647528825.csv.gz,,,7943.0,4.008008003234860,3.02382230758667,82.99581909179690,81.79581451416020,8.199999809265140,17.5,11.254650115966800,0.0049962070770561,88.0,84.16847229003910,177.87132263183600,249.37319946289100,2195.51953125,,,,250.0,7967.0,,,24147.19921875,3.01509165763855,1084.9000244140600,,340.8,325.0,302.8,294.6,275.8,267.6,264.7,262.9,261.9,256.0,251.0
7187751822,"22 May 2022, 23:09:19",Morning Run,Run,4213,12.61,182.0,258.0,FALSE,,activities/7654064363.csv.gz,,,4172.0,3.871972560882570,3.0228524208068800,60.05104446411130,57.85104370117190,4.199999809265140,18.700000762939500,34.80718231201170,0.0174446180462837,87.0,84.55587768554690,175.41668701171900,248.80291748046900,1158.614013671880,,,,249.0,4214.0,,,12742.900390625,2.9934346675872800,538.5,,320.4,314.5,288.0,280.2,264.2,259.3,258.8,256.0,252.3,0.0,0.0
7197508757,"24 May 2022, 20:53:21",Morning Run,Run,4254,12.69,186.0,273.0,FALSE,,activities/7664660521.csv.gz,,,4174.0,3.740039110183720,3.0411667823791500,51.42382049560550,49.62382125854490,7.199999809265140,18.700000762939500,41.84549331665040,0.0141801172867417,88.0,85.0313949584961,178.68798828125,250.47064208984400,1162.5146484375,,,,250.0,4255.0,,,12785.7998046875,2.983974933624270,542.7999877929690,,323.8,319.7,298.3,281.8,264.0,262.0,260.0,258.4,254.4,0.0,0.0
7209114023,"27 May 2022, 03:10:37",Afternoon Run,Run,4227,12.91,180.0,64.0,FALSE,,activities/7677255343.csv.gz,,,4064.0,3.870019435882570,3.1765329837799100,136.22421264648400,138.02420043945300,8.699999809265140,43.29999923706060,20.46938705444340,-0.0139432959258556,88.0,84.3798599243164,145.6261444091800,265.7445373535160,1192.9736328125,,,,262.0,4228.0,,,13120.7998046875,3.054040670394900,11286.2998046875,,322.2,319.9,315.4,309.3,279.0,275.6,271.8,271.5,267.8,0.0,0.0
7213914183,"28 May 2022, 01:30:04",Lunch Ride,Ride,13432,101.45,142.0,26.0,FALSE,Scultura 5000,activities/7682505279.csv.gz,,8.0,12873.0,12.587890625,7.881305694580080,159.0,184.0,33.0,68.19999694824220,7.999992370605470,0.000197130444576,165.0,71.34439086914060,88.55557250976560,164.33250427246100,2111.0,11.0,2110519.0,,168.0,13380.0,,,,7.553308963775640,95.8000030517578,,416.2,322.6,265.0,234.8,195.7,190.2,181.1,178.9,177.0,176.2,176.0
7219205911,"29 May 2022, 00:17:50",Morning Run,Run,8947,26.73,188.0,427.0,FALSE,,activities/7688303855.csv.gz,,,8913.0,3.7939453125,2.9994211196899400,112.63681030273400,96.8368148803711,-10.0,18.700000762939500,10.526318550109900,0.0591011233627796,87.0,83.66917419433590,168.54241943359400,248.30789184570300,2441.6279296875,,,,249.0,8948.0,,,26854.0,2.988022804260250,1307.4000244140600,,363.6,360.6,355.5,322.0,284.8,273.5,271.2,269.2,261.2,256.2,251.4
7224584159,"29 May 2022, 23:44:23",Morning Run,Run,4166,12.76,208.0,265.0,FALSE,,activities/7694236767.csv.gz,,,4158.0,3.778125047683720,3.07036566734314,73.74028015136720,69.6402816772461,7.099999904632570,24.600000381469700,36.13326644897460,0.03211510181427,89.0,85.25360870361330,175.2511444091800,253.55303955078100,1177.3258056640600,,,,254.0,4167.0,,,12948.7001953125,3.064469575881960,551.5999755859380,,351.6,343.4,305.7,288.0,267.9,266.1,263.9,262.8,256.5,0.0,0.0
