Id,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance_x,ModeratelyActiveDistance_x,LightActiveDistance_x,SedentaryActiveDistance_x,VeryActiveMinutes_x,FairlyActiveMinutes_x,LightlyActiveMinutes_x,SedentaryMinutes_x,Calories,SedentaryMinutes_y,LightlyActiveMinutes_y,FairlyActiveMinutes_y,VeryActiveMinutes_y,SedentaryActiveDistance_y,LightActiveDistance_y,ModeratelyActiveDistance_y,VeryActiveDistance_y
1927972279,4/21/2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2064,1440,0,0,0,0.0,0.0,0.0,0.0
1927972279,4/22/2016,149,0.100000001490116,0.100000001490116,0.0,0.0,0.0,0.100000001490116,0.0,0,0,10,1430,2093,1430,10,0,0,0.0,0.100000001490116,0.0,0.0
1927972279,4/23/2016,2945,2.03999996185303,2.03999996185303,0.0,0.0,0.0,2.03999996185303,0.0,0,0,145,1295,2499,1295,145,0,0,0.0,2.03999996185303,0.0,0.0
1927972279,4/24/2016,2090,1.45000004768372,1.45000004768372,0.0,0.0700000002980232,0.239999994635582,1.13999998569489,0.0,1,6,75,1358,2324,1358,75,6,1,0.0,1.13999998569489,0.239999994635582,0.0700000002980232
1927972279,4/25/2016,152,0.109999999403954,0.109999999403954,0.0,0.0,0.0,0.109999999403954,0.0,0,0,12,1303,2100,1303,12,0,0,0.0,0.109999999403954,0.0,0.0
1927972279,4/26/2016,3761,2.59999990463257,2.59999990463257,0.0,0.0,0.0,2.59999990463257,0.0,0,0,192,1058,2638,1058,192,0,0,0.0,2.59999990463257,0.0,0.0
1927972279,4/27/2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2063,1440,0,0,0,0.0,0.0,0.0,0.0
1927972279,4/28/2016,1675,1.1599999666214,1.1599999666214,0.0,0.0,0.0,1.1599999666214,0.0,0,0,95,1167,2351,1167,95,0,0,0.0,1.1599999666214,0.0,0.0
1927972279,4/29/2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2063,1440,0,0,0,0.0,0.0,0.0,0.0
1927972279,4/30/2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2064,1440,0,0,0,0.0,0.0,0.0,0.0
1927972279,5/1/2016,2704,1.87000000476837,1.87000000476837,0.0,1.00999999046326,0.0299999993294477,0.829999983310699,0.0,14,1,70,1355,2411,1355,70,1,14,0.0,0.829999983310699,0.0299999993294477,1.00999999046326
1927972279,5/2/2016,3790,2.61999988555908,2.61999988555908,0.0,1.1599999666214,0.300000011920929,1.1599999666214,0.0,16,8,94,1322,2505,1322,94,8,16,0.0,1.1599999666214,0.300000011920929,1.1599999666214
1927972279,5/3/2016,1326,0.920000016689301,0.920000016689301,0.0,0.730000019073486,0.0,0.180000007152557,0.0,10,0,17,1413,2195,1413,17,0,10,0.0,0.180000007152557,0.0,0.730000019073486
1927972279,5/4/2016,1786,1.24000000953674,1.24000000953674,0.0,0.0,0.0,1.24000000953674,0.0,0,0,87,1353,2338,1353,87,0,0,0.0,1.24000000953674,0.0,0.0
1927972279,5/5/2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2063,1440,0,0,0,0.0,0.0,0.0,0.0
1927972279,5/6/2016,2091,1.45000004768372,1.45000004768372,0.0,0.0,0.0,1.45000004768372,0.0,0,0,108,1332,2383,1332,108,0,0,0.0,1.45000004768372,0.0,0.0
1927972279,5/7/2016,1510,1.03999996185303,1.03999996185303,0.0,0.0,0.0,1.03999996185303,0.0,0,0,48,1392,2229,1392,48,0,0,0.0,1.03999996185303,0.0,0.0
1927972279,5/8/2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2063,1440,0,0,0,0.0,0.0,0.0,0.0
1927972279,5/9/2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2063,1440,0,0,0,0.0,0.0,0.0,0.0
1927972279,5/10/2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2063,1440,0,0,0,0.0,0.0,0.0,0.0
1927972279,5/11/2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2063,1440,0,0,0,0.0,0.0,0.0,0.0
1927972279,5/12/2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,966,1383,966,0,0,0,0.0,0.0,0.0,0.0
2022484408,4/12/2016,11875,8.34000015258789,8.34000015258789,0.0,3.30999994277954,0.769999980926514,4.26000022888184,0.0,42,14,227,1157,2390,1157,227,14,42,0.0,4.26000022888184,0.769999980926514,3.30999994277954
2022484408,4/13/2016,12024,8.5,8.5,0.0,2.99000000953674,0.100000001490116,5.40999984741211,0.0,43,5,292,1100,2601,1100,292,5,43,0.0,5.40999984741211,0.100000001490116,2.99000000953674
2022484408,4/14/2016,10690,7.5,7.5,0.0,2.48000001907349,0.209999993443489,4.82000017166138,0.0,32,3,257,1148,2312,1148,257,3,32,0.0,4.82000017166138,0.209999993443489,2.48000001907349
2022484408,4/15/2016,11034,8.02999973297119,8.02999973297119,0.0,1.94000005722046,0.310000002384186,5.78000020980835,0.0,27,9,282,1122,2525,1122,282,9,27,0.0,5.78000020980835,0.310000002384186,1.94000005722046
2022484408,4/16/2016,10100,7.09000015258789,7.09000015258789,0.0,3.15000009536743,0.550000011920929,3.39000010490417,0.0,41,11,151,1237,2177,1237,151,11,41,0.0,3.39000010490417,0.550000011920929,3.15000009536743
2022484408,4/17/2016,15112,11.3999996185303,11.3999996185303,0.0,3.86999988555908,0.660000026226044,6.88000011444092,0.0,28,29,331,1052,2782,1052,331,29,28,0.0,6.88000011444092,0.660000026226044,3.86999988555908
2022484408,4/18/2016,14131,10.0699996948242,10.0699996948242,0.0,3.64000010490417,0.119999997317791,6.30000019073486,0.0,48,3,311,1078,2770,1078,311,3,48,0.0,6.30000019073486,0.119999997317791,3.64000010490417
2022484408,4/19/2016,11548,8.52999973297119,8.52999973297119,0.0,3.28999996185303,0.239999994635582,5.0,0.0,31,7,250,1152,2489,1152,250,7,31,0.0,5.0,0.239999994635582,3.28999996185303
2022484408,4/20/2016,15112,10.6700000762939,10.6700000762939,0.0,3.33999991416931,1.92999994754791,5.40000009536743,0.0,48,63,276,1053,2897,1053,276,63,48,0.0,5.40000009536743,1.92999994754791,3.33999991416931
2022484408,4/21/2016,12453,8.73999977111816,8.73999977111816,0.0,3.32999992370605,1.11000001430511,4.30999994277954,0.0,104,53,255,1028,3158,1028,255,53,104,0.0,4.30999994277954,1.11000001430511,3.32999992370605
2022484408,4/22/2016,12954,9.32999992370605,9.32999992370605,0.0,4.42999982833862,0.419999986886978,4.46999979019165,0.0,52,10,273,1105,2638,1105,273,10,52,0.0,4.46999979019165,0.419999986886978,4.42999982833862
2022484408,4/23/2016,6001,4.21000003814697,4.21000003814697,0.0,0.0,0.0,4.21000003814697,0.0,0,0,249,1191,2069,1191,249,0,0,0.0,4.21000003814697,0.0,0.0
2022484408,4/24/2016,13481,10.2799997329712,10.2799997329712,0.0,4.55000019073486,1.14999997615814,4.57999992370605,0.0,37,26,216,1161,2529,1161,216,26,37,0.0,4.57999992370605,1.14999997615814,4.55000019073486
2022484408,4/25/2016,11369,8.01000022888184,8.01000022888184,0.0,3.32999992370605,0.219999998807907,4.46000003814697,0.0,44,8,217,1171,2470,1171,217,8,44,0.0,4.46000003814697,0.219999998807907,3.32999992370605
2022484408,4/26/2016,10119,7.19000005722046,7.19000005722046,0.0,1.42999994754791,0.660000026226044,5.1100001335144,0.0,55,24,275,1086,2793,1086,275,24,55,0.0,5.1100001335144,0.660000026226044,1.42999994754791
2022484408,4/27/2016,10159,7.13000011444092,7.13000011444092,0.0,1.03999996185303,0.970000028610229,5.11999988555908,0.0,19,20,282,1119,2463,1119,282,20,19,0.0,5.11999988555908,0.970000028610229,1.03999996185303
2022484408,4/28/2016,10140,7.11999988555908,7.11999988555908,0.0,0.409999996423721,1.33000004291534,5.3899998664856,0.0,6,20,291,1123,2296,1123,291,20,6,0.0,5.3899998664856,1.33000004291534,0.409999996423721
2022484408,4/29/2016,10245,7.19000005722046,7.19000005722046,0.0,0.479999989271164,1.21000003814697,5.5,0.0,21,40,281,1098,2611,1098,281,40,21,0.0,5.5,1.21000003814697,0.479999989271164
2022484408,4/30/2016,18387,12.9099998474121,12.9099998474121,0.0,0.939999997615814,1.39999997615814,10.5699996948242,0.0,13,23,361,1043,2732,1043,361,23,13,0.0,10.5699996948242,1.39999997615814,0.939999997615814
2022484408,5/1/2016,10538,7.40000009536743,7.40000009536743,0.0,1.94000005722046,0.959999978542328,4.5,0.0,25,28,245,1142,2380,1142,245,28,25,0.0,4.5,0.959999978542328,1.94000005722046
2022484408,5/2/2016,10379,7.28999996185303,7.28999996185303,0.0,2.60999989509583,0.340000003576279,4.32999992370605,0.0,36,8,277,1119,2473,1119,277,8,36,0.0,4.32999992370605,0.340000003576279,2.60999989509583
2022484408,5/3/2016,12183,8.73999977111816,8.73999977111816,0.0,3.99000000953674,0.46000000834465,4.28000020980835,0.0,72,14,250,1104,2752,1104,250,14,72,0.0,4.28000020980835,0.46000000834465,3.99000000953674
2022484408,5/4/2016,11768,8.28999996185303,8.28999996185303,0.0,2.50999999046326,0.930000007152557,4.84999990463257,0.0,36,27,272,1105,2649,1105,272,27,36,0.0,4.84999990463257,0.930000007152557,2.50999999046326
2022484408,5/5/2016,11895,8.35000038146973,8.35000038146973,0.0,2.78999996185303,0.860000014305115,4.69999980926514,0.0,55,20,253,1112,2609,1112,253,20,55,0.0,4.69999980926514,0.860000014305115,2.78999996185303
2022484408,5/6/2016,10227,7.17999982833862,7.17999982833862,0.0,1.87000000476837,0.670000016689301,4.6399998664856,0.0,24,17,295,1104,2498,1104,295,17,24,0.0,4.6399998664856,0.670000016689301,1.87000000476837
2022484408,5/7/2016,6708,4.71000003814697,4.71000003814697,0.0,1.61000001430511,0.0799999982118607,3.01999998092651,0.0,20,2,149,1269,1995,1269,149,2,20,0.0,3.01999998092651,0.0799999982118607,1.61000001430511
2022484408,5/8/2016,3292,2.30999994277954,2.30999994277954,0.0,0.0,0.0,2.30999994277954,0.0,0,0,135,1305,1848,1305,135,0,0,0.0,2.30999994277954,0.0,0.0
2022484408,5/9/2016,13379,9.39000034332275,9.39000034332275,0.0,2.11999988555908,1.62999999523163,5.6399998664856,0.0,35,47,297,1061,2709,1061,297,47,35,0.0,5.6399998664856,1.62999999523163,2.11999988555908
2022484408,5/10/2016,12798,8.97999954223633,8.97999954223633,0.0,2.22000002861023,1.21000003814697,5.55999994277954,0.0,57,28,271,1084,2797,1084,271,28,57,0.0,5.55999994277954,1.21000003814697,2.22000002861023
2022484408,5/11/2016,13272,9.31999969482422,9.31999969482422,0.0,4.17999982833862,1.14999997615814,3.99000000953674,0.0,58,25,224,1133,2544,1133,224,25,58,0.0,3.99000000953674,1.14999997615814,4.17999982833862
2022484408,5/12/2016,9117,6.40999984741211,6.40999984741211,0.0,1.27999997138977,0.670000016689301,4.44000005722046,0.0,16,16,236,728,1853,728,236,16,16,0.0,4.44000005722046,0.670000016689301,1.27999997138977
2026352035,4/12/2016,4414,2.74000000953674,2.74000000953674,0.0,0.189999997615814,0.349999994039536,2.20000004768372,0.0,3,8,181,706,1459,706,181,8,3,0.0,2.20000004768372,0.349999994039536,0.189999997615814
2026352035,4/13/2016,4993,3.09999990463257,3.09999990463257,0.0,0.0,0.0,3.09999990463257,0.0,0,0,238,663,1521,663,238,0,0,0.0,3.09999990463257,0.0,0.0
2026352035,4/14/2016,3335,2.0699999332428,2.0699999332428,0.0,0.0,0.0,2.04999995231628,0.0,0,0,197,653,1431,653,197,0,0,0.0,2.04999995231628,0.0,0.0
2026352035,4/15/2016,3821,2.36999988555908,2.36999988555908,0.0,0.0,0.0,2.36999988555908,0.0,0,0,188,687,1444,687,188,0,0,0.0,2.36999988555908,0.0,0.0
2026352035,4/16/2016,2547,1.58000004291534,1.58000004291534,0.0,0.0,0.0,1.58000004291534,0.0,0,0,150,728,1373,728,150,0,0,0.0,1.58000004291534,0.0,0.0
2026352035,4/17/2016,838,0.519999980926514,0.519999980926514,0.0,0.0,0.0,0.519999980926514,0.0,0,0,60,1053,1214,1053,60,0,0,0.0,0.519999980926514,0.0,0.0
2026352035,4/18/2016,3325,2.05999994277954,2.05999994277954,0.0,0.0,0.0,2.05999994277954,0.0,0,0,182,1062,1419,1062,182,0,0,0.0,2.05999994277954,0.0,0.0
2026352035,4/19/2016,2424,1.5,1.5,0.0,0.0,0.0,1.5,0.0,0,0,141,785,1356,785,141,0,0,0.0,1.5,0.0,0.0
2026352035,4/20/2016,7222,4.48000001907349,4.48000001907349,0.0,0.0,0.0,4.48000001907349,0.0,0,0,327,623,1667,623,327,0,0,0.0,4.48000001907349,0.0,0.0
2026352035,4/21/2016,2467,1.52999997138977,1.52999997138977,0.0,0.0,0.0,1.52999997138977,0.0,0,0,153,749,1370,749,153,0,0,0.0,1.52999997138977,0.0,0.0
2026352035,4/22/2016,2915,1.80999994277954,1.80999994277954,0.0,0.0,0.0,1.80999994277954,0.0,0,0,162,712,1399,712,162,0,0,0.0,1.80999994277954,0.0,0.0
2026352035,4/23/2016,12357,7.71000003814697,7.71000003814697,0.0,0.0,0.0,7.71000003814697,0.0,0,0,432,458,1916,458,432,0,0,0.0,7.71000003814697,0.0,0.0
2026352035,4/24/2016,3490,2.16000008583069,2.16000008583069,0.0,0.0,0.0,2.16000008583069,0.0,0,0,164,704,1401,704,164,0,0,0.0,2.16000008583069,0.0,0.0
2026352035,4/25/2016,6017,3.73000001907349,3.73000001907349,0.0,0.0,0.0,3.73000001907349,0.0,0,0,260,821,1576,821,260,0,0,0.0,3.73000001907349,0.0,0.0
2026352035,4/26/2016,5933,3.6800000667572,3.6800000667572,0.0,0.0,0.0,3.6800000667572,0.0,0,0,288,1018,1595,1018,288,0,0,0.0,3.6800000667572,0.0,0.0
2026352035,4/27/2016,6088,3.76999998092651,3.76999998092651,0.0,0.0,0.0,3.76999998092651,0.0,0,0,286,586,1593,586,286,0,0,0.0,3.76999998092651,0.0,0.0
2026352035,4/28/2016,6375,3.95000004768372,3.95000004768372,0.0,0.0,0.0,3.95000004768372,0.0,0,0,331,626,1649,626,331,0,0,0.0,3.95000004768372,0.0,0.0
2026352035,4/29/2016,7604,4.71000003814697,4.71000003814697,0.0,0.0,0.0,4.71000003814697,0.0,0,0,352,492,1692,492,352,0,0,0.0,4.71000003814697,0.0,0.0
2026352035,4/30/2016,4729,2.9300000667572,2.9300000667572,0.0,0.0,0.0,2.9300000667572,0.0,0,0,233,594,1506,594,233,0,0,0.0,2.9300000667572,0.0,0.0
2026352035,5/1/2016,3609,2.27999997138977,2.27999997138977,0.0,0.0,0.0,2.27999997138977,0.0,0,0,191,716,1447,716,191,0,0,0.0,2.27999997138977,0.0,0.0
2026352035,5/2/2016,7018,4.34999990463257,4.34999990463257,0.0,0.0,0.0,4.34999990463257,0.0,0,0,355,716,1690,716,355,0,0,0.0,4.34999990463257,0.0,0.0
2026352035,5/3/2016,5992,3.72000002861023,3.72000002861023,0.0,0.0,0.0,3.72000002861023,0.0,0,0,304,981,1604,981,304,0,0,0.0,3.72000002861023,0.0,0.0
2026352035,5/4/2016,6564,4.07000017166138,4.07000017166138,0.0,0.0,0.0,4.07000017166138,0.0,0,0,345,530,1658,530,345,0,0,0.0,4.07000017166138,0.0,0.0
2026352035,5/5/2016,12167,7.53999996185303,7.53999996185303,0.0,0.0,0.0,7.53999996185303,0.0,0,0,475,479,1926,479,475,0,0,0.0,7.53999996185303,0.0,0.0
2026352035,5/6/2016,8198,5.07999992370605,5.07999992370605,0.0,0.0,0.0,5.07999992370605,0.0,0,0,383,511,1736,511,383,0,0,0.0,5.07999992370605,0.0,0.0
2026352035,5/7/2016,4193,2.59999990463257,2.59999990463257,0.0,0.0,0.0,2.59999990463257,0.0,0,0,229,665,1491,665,229,0,0,0.0,2.59999990463257,0.0,0.0
2026352035,5/8/2016,5528,3.45000004768372,3.45000004768372,0.0,0.0,0.0,3.45000004768372,0.0,0,0,258,610,1555,610,258,0,0,0.0,3.45000004768372,0.0,0.0
2026352035,5/9/2016,10685,6.61999988555908,6.61999988555908,0.0,0.0,0.0,6.59999990463257,0.0,0,0,401,543,1869,543,401,0,0,0.0,6.59999990463257,0.0,0.0
2026352035,5/10/2016,254,0.159999996423721,0.159999996423721,0.0,0.0,0.0,0.159999996423721,0.0,0,0,17,1002,1141,1002,17,0,0,0.0,0.159999996423721,0.0,0.0
2026352035,5/11/2016,8580,5.32000017166138,5.32000017166138,0.0,0.0,0.0,5.32000017166138,0.0,0,0,330,569,1698,569,330,0,0,0.0,5.32000017166138,0.0,0.0
2026352035,5/12/2016,8891,5.51000022888184,5.51000022888184,0.0,0.0,0.0,5.51000022888184,0.0,0,0,343,330,1364,330,343,0,0,0.0,5.51000022888184,0.0,0.0
2320127002,4/12/2016,10725,7.48999977111816,7.48999977111816,0.0,1.16999995708466,0.310000002384186,6.01000022888184,0.0,13,9,306,1112,2124,1112,306,9,13,0.0,6.01000022888184,0.310000002384186,1.16999995708466
2320127002,4/13/2016,7275,4.90000009536743,4.90000009536743,0.0,0.0,0.0,4.90000009536743,0.0,0,0,335,1105,2003,1105,335,0,0,0.0,4.90000009536743,0.0,0.0
2320127002,4/14/2016,3973,2.6800000667572,2.6800000667572,0.0,0.0,0.0,2.6800000667572,0.0,0,0,191,1249,1696,1249,191,0,0,0.0,2.6800000667572,0.0,0.0
2320127002,4/15/2016,5205,3.50999999046326,3.50999999046326,0.0,0.0,0.0,3.50999999046326,0.0,0,0,245,1195,1801,1195,245,0,0,0.0,3.50999999046326,0.0,0.0
2320127002,4/16/2016,5057,3.41000008583069,3.41000008583069,0.0,0.0,0.0,3.40000009536743,0.0,0,0,195,1245,1724,1245,195,0,0,0.0,3.40000009536743,0.0,0.0
2320127002,4/17/2016,6198,4.17999982833862,4.17999982833862,0.0,0.0,0.0,4.17999982833862,0.0,0,0,249,1191,1852,1191,249,0,0,0.0,4.17999982833862,0.0,0.0
2320127002,4/18/2016,6559,4.42000007629395,4.42000007629395,0.0,0.0,0.259999990463257,4.1399998664856,0.0,0,7,260,1173,1905,1173,260,7,0,0.0,4.1399998664856,0.259999990463257,0.0
2320127002,4/19/2016,5997,4.03999996185303,4.03999996185303,0.0,0.0,0.379999995231628,3.66000008583069,0.0,0,11,228,1201,1811,1201,228,11,0,0.0,3.66000008583069,0.379999995231628,0.0
2320127002,4/20/2016,7192,4.84999990463257,4.84999990463257,0.0,0.0,0.490000009536743,4.34000015258789,0.0,0,11,283,1146,1922,1146,283,11,0,0.0,4.34000015258789,0.490000009536743,0.0
2320127002,4/21/2016,3404,2.28999996185303,2.28999996185303,0.0,0.0599999986588955,0.419999986886978,1.80999994277954,0.0,1,10,127,1302,1610,1302,127,10,1,0.0,1.80999994277954,0.419999986886978,0.0599999986588955
2320127002,4/22/2016,5583,3.75999999046326,3.75999999046326,0.0,0.0,0.0,3.75999999046326,0.0,0,0,266,1174,1851,1174,266,0,0,0.0,3.75999999046326,0.0,0.0
2320127002,4/23/2016,5079,3.42000007629395,3.42000007629395,0.0,0.0,0.0,3.42000007629395,0.0,0,0,242,1129,1804,1129,242,0,0,0.0,3.42000007629395,0.0,0.0
2320127002,4/24/2016,4165,2.80999994277954,2.80999994277954,0.0,0.0,0.0,2.79999995231628,0.0,0,0,204,1236,1725,1236,204,0,0,0.0,2.79999995231628,0.0,0.0
2320127002,4/25/2016,3588,2.42000007629395,2.42000007629395,0.0,0.230000004172325,0.200000002980232,1.99000000953674,0.0,3,5,152,1280,1654,1280,152,5,3,0.0,1.99000000953674,0.200000002980232,0.230000004172325
2320127002,4/26/2016,3409,2.29999995231628,2.29999995231628,0.0,0.0,0.0,2.29999995231628,0.0,0,0,147,1293,1632,1293,147,0,0,0.0,2.29999995231628,0.0,0.0
2320127002,4/27/2016,1715,1.1599999666214,1.1599999666214,0.0,0.0,0.0,1.1599999666214,0.0,0,0,82,1358,1481,1358,82,0,0,0.0,1.1599999666214,0.0,0.0
2320127002,4/28/2016,1532,1.02999997138977,1.02999997138977,0.0,0.0,0.0,1.02999997138977,0.0,0,0,76,1364,1473,1364,76,0,0,0.0,1.02999997138977,0.0,0.0
2320127002,4/29/2016,924,0.620000004768372,0.620000004768372,0.0,0.0,0.0,0.620000004768372,0.0,0,0,45,1395,1410,1395,45,0,0,0.0,0.620000004768372,0.0,0.0
2320127002,4/30/2016,4571,3.07999992370605,3.07999992370605,0.0,0.0,0.0,3.0699999332428,0.0,0,0,234,1206,1779,1206,234,0,0,0.0,3.0699999332428,0.0,0.0
2320127002,5/1/2016,772,0.519999980926514,0.519999980926514,0.0,0.0,0.0,0.519999980926514,0.0,0,0,40,1400,1403,1400,40,0,0,0.0,0.519999980926514,0.0,0.0
2320127002,5/2/2016,3634,2.45000004768372,2.45000004768372,0.0,0.360000014305115,0.209999993443489,1.87999999523163,0.0,5,6,123,1306,1613,1306,123,6,5,0.0,1.87999999523163,0.209999993443489,0.360000014305115
2320127002,5/3/2016,7443,5.01999998092651,5.01999998092651,0.0,1.49000000953674,0.370000004768372,3.16000008583069,0.0,20,10,206,1204,1878,1204,206,10,20,0.0,3.16000008583069,0.370000004768372,1.49000000953674
2320127002,5/4/2016,1201,0.810000002384186,0.810000002384186,0.0,0.0,0.0,0.810000002384186,0.0,0,0,52,1388,1426,1388,52,0,0,0.0,0.810000002384186,0.0,0.0
2320127002,5/5/2016,5202,3.50999999046326,3.50999999046326,0.0,0.0,0.389999985694885,3.10999989509583,0.0,0,11,223,1206,1780,1206,223,11,0,0.0,3.10999989509583,0.389999985694885,0.0
2320127002,5/6/2016,4878,3.28999996185303,3.28999996185303,0.0,0.0,0.0,3.28999996185303,0.0,0,0,204,1236,1742,1236,204,0,0,0.0,3.28999996185303,0.0,0.0
2320127002,5/7/2016,7379,4.96999979019165,4.96999979019165,0.0,0.0,0.0,4.96999979019165,0.0,0,0,319,1121,1972,1121,319,0,0,0.0,4.96999979019165,0.0,0.0
2320127002,5/8/2016,5161,3.48000001907349,3.48000001907349,0.0,0.0,0.0,3.47000002861023,0.0,0,0,247,1193,1821,1193,247,0,0,0.0,3.47000002861023,0.0,0.0
2320127002,5/9/2016,3090,2.07999992370605,2.07999992370605,0.0,0.0,0.0,2.07999992370605,0.0,0,0,145,1295,1630,1295,145,0,0,0.0,2.07999992370605,0.0,0.0
2320127002,5/10/2016,6227,4.19999980926514,4.19999980926514,0.0,0.0,0.0,4.19999980926514,0.0,0,0,290,1150,1899,1150,290,0,0,0.0,4.19999980926514,0.0,0.0
2320127002,5/11/2016,6424,4.32999992370605,4.32999992370605,0.0,0.0,0.0,4.32999992370605,0.0,0,0,300,1140,1903,1140,300,0,0,0.0,4.32999992370605,0.0,0.0
2320127002,5/12/2016,2661,1.78999996185303,1.78999996185303,0.0,0.0,0.0,1.78999996185303,0.0,0,0,128,830,1125,830,128,0,0,0.0,1.78999996185303,0.0,0.0
2347167796,4/12/2016,10113,6.82999992370605,6.82999992370605,0.0,2.0,0.620000004768372,4.19999980926514,0.0,28,13,320,964,2344,964,320,13,28,0.0,4.19999980926514,0.620000004768372,2.0
2347167796,4/13/2016,10352,7.01000022888184,7.01000022888184,0.0,1.6599999666214,1.94000005722046,3.41000008583069,0.0,19,32,195,676,2038,676,195,32,19,0.0,3.41000008583069,1.94000005722046,1.6599999666214
2347167796,4/14/2016,10129,6.69999980926514,6.69999980926514,0.0,0.0199999995529652,2.74000000953674,3.94000005722046,0.0,1,48,206,705,2010,705,206,48,1,0.0,3.94000005722046,2.74000000953674,0.0199999995529652
2347167796,4/15/2016,10465,6.92000007629395,6.92000007629395,0.0,0.0700000002980232,1.41999995708466,5.42999982833862,0.0,1,24,284,720,2133,720,284,24,1,0.0,5.42999982833862,1.41999995708466,0.0700000002980232
2347167796,4/16/2016,22244,15.0799999237061,15.0799999237061,0.0,5.44999980926514,4.09999990463257,5.53000020980835,0.0,66,72,268,968,2670,968,268,72,66,0.0,5.53000020980835,4.09999990463257,5.44999980926514
2347167796,4/17/2016,5472,3.61999988555908,3.61999988555908,0.0,0.0799999982118607,0.280000001192093,3.25999999046326,0.0,1,7,249,508,1882,508,249,7,1,0.0,3.25999999046326,0.280000001192093,0.0799999982118607
2347167796,4/18/2016,8247,5.44999980926514,5.44999980926514,0.0,0.790000021457672,0.860000014305115,3.78999996185303,0.0,11,16,206,678,1944,678,206,16,11,0.0,3.78999996185303,0.860000014305115,0.790000021457672
2347167796,4/19/2016,6711,4.44000005722046,4.44000005722046,0.0,0.0,0.0,4.44000005722046,0.0,0,7,382,648,2346,648,382,7,0,0.0,4.44000005722046,0.0,0.0
2347167796,4/20/2016,10999,7.26999998092651,7.26999998092651,0.0,0.680000007152557,1.80999994277954,4.78000020980835,0.0,11,43,269,1011,2198,1011,269,43,11,0.0,4.78000020980835,1.80999994277954,0.680000007152557
2347167796,4/21/2016,10080,6.75,6.75,0.0,1.85000002384186,1.52999997138977,3.38000011444092,0.0,23,26,208,761,2048,761,208,26,23,0.0,3.38000011444092,1.52999997138977,1.85000002384186
2347167796,4/22/2016,7804,5.15999984741211,5.15999984741211,0.0,0.560000002384186,1.67999994754791,2.92000007629395,0.0,9,27,206,781,1946,781,206,27,9,0.0,2.92000007629395,1.67999994754791,0.560000002384186
2347167796,4/23/2016,16901,11.3699998855591,11.3699998855591,0.0,2.77999997138977,1.45000004768372,7.15000009536743,0.0,32,35,360,591,2629,591,360,35,32,0.0,7.15000009536743,1.45000004768372,2.77999997138977
2347167796,4/24/2016,9471,6.26000022888184,6.26000022888184,0.0,0.0,0.0,6.26000022888184,0.0,0,0,360,584,2187,584,360,0,0,0.0,6.26000022888184,0.0,0.0
2347167796,4/25/2016,9482,6.38000011444092,6.38000011444092,0.0,1.26999998092651,0.519999980926514,4.59999990463257,0.0,15,11,277,653,2095,653,277,11,15,0.0,4.59999990463257,0.519999980926514,1.26999998092651
2347167796,4/26/2016,5980,3.95000004768372,3.95000004768372,0.0,0.0,0.0,3.95000004768372,0.0,0,0,227,732,1861,732,227,0,0,0.0,3.95000004768372,0.0,0.0
2347167796,4/27/2016,11423,7.57999992370605,7.57999992370605,0.0,1.86000001430511,0.400000005960464,5.32000017166138,0.0,26,9,295,623,2194,623,295,9,26,0.0,5.32000017166138,0.400000005960464,1.86000001430511
2347167796,4/28/2016,5439,3.59999990463257,3.59999990463257,0.0,0.0,0.0,3.59999990463257,0.0,0,0,229,764,1854,764,229,0,0,0.0,3.59999990463257,0.0,0.0
2347167796,4/29/2016,42,0.0299999993294477,0.0299999993294477,0.0,0.0,0.0,0.0299999993294477,0.0,0,0,4,2,403,2,4,0,0,0.0,0.0299999993294477,0.0,0.0
2873212765,4/12/2016,8796,5.90999984741211,5.90999984741211,0.0,0.109999999403954,0.930000007152557,4.88000011444092,0.0,2,21,356,1061,1982,1061,356,21,2,0.0,4.88000011444092,0.930000007152557,0.109999999403954
2873212765,4/13/2016,7618,5.11999988555908,5.11999988555908,0.0,0.0,0.219999998807907,4.88000011444092,0.0199999995529652,0,8,404,1028,2004,1028,404,8,0,0.0199999995529652,4.88000011444092,0.219999998807907,0.0
2873212765,4/14/2016,7910,5.32000017166138,5.32000017166138,0.0,0.0,0.0,5.32000017166138,0.0,0,0,331,1109,1893,1109,331,0,0,0.0,5.32000017166138,0.0,0.0
2873212765,4/15/2016,8482,5.69999980926514,5.69999980926514,0.0,0.0,0.0,5.69000005722046,0.0099999997764825,0,0,448,992,2063,992,448,0,0,0.0099999997764825,5.69000005722046,0.0,0.0
